table,gender,tobacco,relative_risk,issue_age,duration,q_sel
t3232,Female,Smoker,RR150,63,14,0.03871
t3232,Female,Smoker,RR150,63,15,0.04208
t3232,Female,Smoker,RR150,63,16,0.04619
t3232,Female,Smoker,RR150,63,17,0.05131
t3232,Female,Smoker,RR150,63,18,0.05759
t3232,Female,Smoker,RR150,63,19,0.06444
t3232,Female,Smoker,RR150,63,20,0.07194
t3232,Female,Smoker,RR150,63,21,0.07992
t3232,Female,Smoker,RR150,63,22,0.0874
t3232,Female,Smoker,RR150,63,23,0.09647
t3232,Female,Smoker,RR150,63,24,0.10722
t3232,Female,Smoker,RR150,63,25,0.11765
t3232,Female,Smoker,RR150,64,1,0.00267
t3232,Female,Smoker,RR150,64,2,0.00561
t3232,Female,Smoker,RR150,64,3,0.0096
t3232,Female,Smoker,RR150,64,4,0.01389
t3232,Female,Smoker,RR150,64,5,0.01757
t3232,Female,Smoker,RR150,64,6,0.01997
t3232,Female,Smoker,RR150,64,7,0.02243
t3232,Female,Smoker,RR150,64,8,0.02477
t3232,Female,Smoker,RR150,64,9,0.027
t3232,Female,Smoker,RR150,64,10,0.02968
t3232,Female,Smoker,RR150,64,11,0.03246
t3232,Female,Smoker,RR150,64,12,0.03541
t3232,Female,Smoker,RR150,64,13,0.0379
t3232,Female,Smoker,RR150,64,14,0.04117
t3232,Female,Smoker,RR150,64,15,0.04504
t3232,Female,Smoker,RR150,64,16,0.05049
t3232,Female,Smoker,RR150,64,17,0.05697
t3232,Female,Smoker,RR150,64,18,0.06444
t3232,Female,Smoker,RR150,64,19,0.07194
t3232,Female,Smoker,RR150,64,20,0.07992
t3232,Female,Smoker,RR150,64,21,0.0874
t3232,Female,Smoker,RR150,64,22,0.09647
t3232,Female,Smoker,RR150,64,23,0.10722
t3232,Female,Smoker,RR150,64,24,0.11765
t3232,Female,Smoker,RR150,64,25,0.12887
t3232,Female,Smoker,RR150,65,1,0.00293
t3232,Female,Smoker,RR150,65,2,0.00622
t3232,Female,Smoker,RR150,65,3,0.01072
t3232,Female,Smoker,RR150,65,4,0.0155
t3232,Female,Smoker,RR150,65,5,0.01936
t3232,Female,Smoker,RR150,65,6,0.02183
t3232,Female,Smoker,RR150,65,7,0.02426
t3232,Female,Smoker,RR150,65,8,0.0265
t3232,Female,Smoker,RR150,65,9,0.0292
t3232,Female,Smoker,RR150,65,10,0.0323
t3232,Female,Smoker,RR150,65,11,0.03522
t3232,Female,Smoker,RR150,65,12,0.03779
t3232,Female,Smoker,RR150,65,13,0.04021
t3232,Female,Smoker,RR150,65,14,0.04404
t3232,Female,Smoker,RR150,65,15,0.04895
t3232,Female,Smoker,RR150,65,16,0.056
t3232,Female,Smoker,RR150,65,17,0.06398
t3232,Female,Smoker,RR150,65,18,0.07194
t3232,Female,Smoker,RR150,65,19,0.07992
t3232,Female,Smoker,RR150,65,20,0.0874
t3232,Female,Smoker,RR150,65,21,0.09647
t3232,Female,Smoker,RR150,65,22,0.10722
t3232,Female,Smoker,RR150,65,23,0.11765
t3232,Female,Smoker,RR150,65,24,0.12887
t3232,Female,Smoker,RR150,65,25,0.14063
t3232,Female,Smoker,RR150,66,1,0.00321
t3232,Female,Smoker,RR150,66,2,0.00687
t3232,Female,Smoker,RR150,66,3,0.01198
t3232,Female,Smoker,RR150,66,4,0.01728
t3232,Female,Smoker,RR150,66,5,0.0212
t3232,Female,Smoker,RR150,66,6,0.02368
t3232,Female,Smoker,RR150,66,7,0.02599
t3232,Female,Smoker,RR150,66,8,0.02868
t3232,Female,Smoker,RR150,66,9,0.03183
t3232,Female,Smoker,RR150,66,10,0.03503
t3232,Female,Smoker,RR150,66,11,0.03769
t3232,Female,Smoker,RR150,66,12,0.04005
t3232,Female,Smoker,RR150,66,13,0.04344
t3232,Female,Smoker,RR150,66,14,0.04837
t3232,Female,Smoker,RR150,66,15,0.05495
t3232,Female,Smoker,RR150,66,16,0.06317
t3232,Female,Smoker,RR150,66,17,0.07194
t3232,Female,Smoker,RR150,66,18,0.07992
t3232,Female,Smoker,RR150,66,19,0.0874
t3232,Female,Smoker,RR150,66,20,0.09647
t3232,Female,Smoker,RR150,66,21,0.10722
t3232,Female,Smoker,RR150,66,22,0.11765
t3232,Female,Smoker,RR150,66,23,0.12887
t3232,Female,Smoker,RR150,66,24,0.14063
t3232,Female,Smoker,RR150,66,25,0.15264
t3232,Female,Smoker,RR150,67,1,0.00351
t3232,Female,Smoker,RR150,67,2,0.00759
t3232,Female,Smoker,RR150,67,3,0.01339
t3232,Female,Smoker,RR150,67,4,0.01924
t3232,Female,Smoker,RR150,67,5,0.02308
t3232,Female,Smoker,RR150,67,6,0.02543
t3232,Female,Smoker,RR150,67,7,0.02816
t3232,Female,Smoker,RR150,67,8,0.03135
t3232,Female,Smoker,RR150,67,9,0.03459
t3232,Female,Smoker,RR150,67,10,0.03759
t3232,Female,Smoker,RR150,67,11,0.0399
t3232,Female,Smoker,RR150,67,12,0.04326
t3232,Female,Smoker,RR150,67,13,0.04824
t3232,Female,Smoker,RR150,67,14,0.05475
t3232,Female,Smoker,RR150,67,15,0.06286
t3232,Female,Smoker,RR150,67,16,0.07129
t3232,Female,Smoker,RR150,67,17,0.07992
t3232,Female,Smoker,RR150,67,18,0.0874
t3232,Female,Smoker,RR150,67,19,0.09647
t3232,Female,Smoker,RR150,67,20,0.10722
t3232,Female,Smoker,RR150,67,21,0.11765
t3232,Female,Smoker,RR150,67,22,0.12887
t3232,Female,Smoker,RR150,67,23,0.14063
t3232,Female,Smoker,RR150,67,24,0.15264
t3232,Female,Smoker,RR150,67,25,0.16477
t3232,Female,Smoker,RR150,68,1,0.00384
t3232,Female,Smoker,RR150,68,2,0.00835
t3232,Female,Smoker,RR150,68,3,0.01497
t3232,Female,Smoker,RR150,68,4,0.02139
t3232,Female,Smoker,RR150,68,5,0.02485
t3232,Female,Smoker,RR150,68,6,0.02758
t3232,Female,Smoker,RR150,68,7,0.03087
t3232,Female,Smoker,RR150,68,8,0.03414
t3232,Female,Smoker,RR150,68,9,0.03707
t3232,Female,Smoker,RR150,68,10,0.03975
t3232,Female,Smoker,RR150,68,11,0.04308
t3232,Female,Smoker,RR150,68,12,0.04812
t3232,Female,Smoker,RR150,68,13,0.05454
t3232,Female,Smoker,RR150,68,14,0.06255
t3232,Female,Smoker,RR150,68,15,0.07092
t3232,Female,Smoker,RR150,68,16,0.07914
t3232,Female,Smoker,RR150,68,17,0.0874
t3232,Female,Smoker,RR150,68,18,0.09647
t3232,Female,Smoker,RR150,68,19,0.10722
t3232,Female,Smoker,RR150,68,20,0.11765
t3232,Female,Smoker,RR150,68,21,0.12887
t3232,Female,Smoker,RR150,68,22,0.14063
t3232,Female,Smoker,RR150,68,23,0.15264
t3232,Female,Smoker,RR150,68,24,0.16477
t3232,Female,Smoker,RR150,68,25,0.17714
t3232,Female,Smoker,RR150,69,1,0.0042
t3232,Female,Smoker,RR150,69,2,0.00917
t3232,Female,Smoker,RR150,69,3,0.01674
t3232,Female,Smoker,RR150,69,4,0.02373
t3232,Female,Smoker,RR150,69,5,0.02697
t3232,Female,Smoker,RR150,69,6,0.03032
t3232,Female,Smoker,RR150,69,7,0.03364
t3232,Female,Smoker,RR150,69,8,0.03649
t3232,Female,Smoker,RR150,69,9,0.03934
t3232,Female,Smoker,RR150,69,10,0.04295
t3232,Female,Smoker,RR150,69,11,0.04801
t3232,Female,Smoker,RR150,69,12,0.05434
t3232,Female,Smoker,RR150,69,13,0.06224
t3232,Female,Smoker,RR150,69,14,0.07056
t3232,Female,Smoker,RR150,69,15,0.07866
t3232,Female,Smoker,RR150,69,16,0.08696
t3232,Female,Smoker,RR150,69,17,0.09647
t3232,Female,Smoker,RR150,69,18,0.10722
t3232,Female,Smoker,RR150,69,19,0.11765
t3232,Female,Smoker,RR150,69,20,0.12887
t3232,Female,Smoker,RR150,69,21,0.14063
t3232,Female,Smoker,RR150,69,22,0.15264
t3232,Female,Smoker,RR150,69,23,0.16477
t3232,Female,Smoker,RR150,69,24,0.17714
t3232,Female,Smoker,RR150,69,25,0.18917
t3232,Female,Smoker,RR150,70,1,0.00458
t3232,Female,Smoker,RR150,70,2,0.01004
t3232,Female,Smoker,RR150,70,3,0.01871
t3232,Female,Smoker,RR150,70,4,0.02629
t3232,Female,Smoker,RR150,70,5,0.02972
t3232,Female,Smoker,RR150,70,6,0.03307
t3232,Female,Smoker,RR150,70,7,0.03586
t3232,Female,Smoker,RR150,70,8,0.03853
t3232,Female,Smoker,RR150,70,9,0.04243
t3232,Female,Smoker,RR150,70,10,0.04781
t3232,Female,Smoker,RR150,70,11,0.05416
t3232,Female,Smoker,RR150,70,12,0.06196
t3232,Female,Smoker,RR150,70,13,0.07021
t3232,Female,Smoker,RR150,70,14,0.07819
t3232,Female,Smoker,RR150,70,15,0.0863
t3232,Female,Smoker,RR150,70,16,0.09647
t3232,Female,Smoker,RR150,70,17,0.10722
t3232,Female,Smoker,RR150,70,18,0.11765
t3232,Female,Smoker,RR150,70,19,0.12887
t3232,Female,Smoker,RR150,70,20,0.14063
t3232,Female,Smoker,RR150,70,21,0.15264
t3232,Female,Smoker,RR150,70,22,0.16477
t3232,Female,Smoker,RR150,70,23,0.17714
t3232,Female,Smoker,RR150,70,24,0.18917
t3232,Female,Smoker,RR150,70,25,0.20071
t3232,Female,Smoker,RR150,71,1,0.005
t3232,Female,Smoker,RR150,71,2,0.01098
t3232,Female,Smoker,RR150,71,3,0.0209
t3232,Female,Smoker,RR150,71,4,0.02906
t3232,Female,Smoker,RR150,71,5,0.03246
t3232,Female,Smoker,RR150,71,6,0.03515
t3232,Female,Smoker,RR150,71,7,0.03766
t3232,Female,Smoker,RR150,71,8,0.04149
t3232,Female,Smoker,RR150,71,9,0.04689
t3232,Female,Smoker,RR150,71,10,0.05356
t3232,Female,Smoker,RR150,71,11,0.06148
t3232,Female,Smoker,RR150,71,12,0.06987
t3232,Female,Smoker,RR150,71,13,0.07773
t3232,Female,Smoker,RR150,71,14,0.08568
t3232,Female,Smoker,RR150,71,15,0.09532
t3232,Female,Smoker,RR150,71,16,0.10722
t3232,Female,Smoker,RR150,71,17,0.11765
t3232,Female,Smoker,RR150,71,18,0.12887
t3232,Female,Smoker,RR150,71,19,0.14063
t3232,Female,Smoker,RR150,71,20,0.15264
t3232,Female,Smoker,RR150,71,21,0.16477
t3232,Female,Smoker,RR150,71,22,0.17714
t3232,Female,Smoker,RR150,71,23,0.18917
t3232,Female,Smoker,RR150,71,24,0.20071
t3232,Female,Smoker,RR150,71,25,0.21401
t3232,Female,Smoker,RR150,72,1,0.00547
t3232,Female,Smoker,RR150,72,2,0.012
t3232,Female,Smoker,RR150,72,3,0.02331
t3232,Female,Smoker,RR150,72,4,0.03178
t3232,Female,Smoker,RR150,72,5,0.03436
t3232,Female,Smoker,RR150,72,6,0.03666
t3232,Female,Smoker,RR150,72,7,0.04043
t3232,Female,Smoker,RR150,72,8,0.04582
t3232,Female,Smoker,RR150,72,9,0.05244
t3232,Female,Smoker,RR150,72,10,0.06053
t3232,Female,Smoker,RR150,72,11,0.06933
t3232,Female,Smoker,RR150,72,12,0.07671
t3232,Female,Smoker,RR150,72,13,0.08508
t3232,Female,Smoker,RR150,72,14,0.09456
t3232,Female,Smoker,RR150,72,15,0.10641
t3232,Female,Smoker,RR150,72,16,0.11765
t3232,Female,Smoker,RR150,72,17,0.12887
t3232,Female,Smoker,RR150,72,18,0.14063
t3232,Female,Smoker,RR150,72,19,0.15264
t3232,Female,Smoker,RR150,72,20,0.16477
t3232,Female,Smoker,RR150,72,21,0.17714
t3232,Female,Smoker,RR150,72,22,0.18917
t3232,Female,Smoker,RR150,72,23,0.20071
t3232,Female,Smoker,RR150,72,24,0.21401
t3232,Female,Smoker,RR150,72,25,0.22982
t3232,Female,Smoker,RR150,73,1,0.00598
t3232,Female,Smoker,RR150,73,2,0.01313
t3232,Female,Smoker,RR150,73,3,0.02594
t3232,Female,Smoker,RR150,73,4,0.03352
t3232,Female,Smoker,RR150,73,5,0.03559
t3232,Female,Smoker,RR150,73,6,0.03926
t3232,Female,Smoker,RR150,73,7,0.04462
t3232,Female,Smoker,RR150,73,8,0.05116
t3232,Female,Smoker,RR150,73,9,0.05918
t3232,Female,Smoker,RR150,73,10,0.06822
t3232,Female,Smoker,RR150,73,11,0.07636
t3232,Female,Smoker,RR150,73,12,0.08324
t3232,Female,Smoker,RR150,73,13,0.09269
t3232,Female,Smoker,RR150,73,14,0.10588
t3232,Female,Smoker,RR150,73,15,0.11765
t3232,Female,Smoker,RR150,73,16,0.12887
t3232,Female,Smoker,RR150,73,17,0.14063
t3232,Female,Smoker,RR150,73,18,0.15264
t3232,Female,Smoker,RR150,73,19,0.16477
t3232,Female,Smoker,RR150,73,20,0.17714
t3232,Female,Smoker,RR150,73,21,0.18917
t3232,Female,Smoker,RR150,73,22,0.20071
t3232,Female,Smoker,RR150,73,23,0.21401
t3232,Female,Smoker,RR150,73,24,0.22982
t3232,Female,Smoker,RR150,73,25,0.24627
t3232,Female,Smoker,RR150,74,1,0.00655
t3232,Female,Smoker,RR150,74,2,0.01439
t3232,Female,Smoker,RR150,74,3,0.02882
t3232,Female,Smoker,RR150,74,4,0.03445
t3232,Female,Smoker,RR150,74,5,0.03802
t3232,Female,Smoker,RR150,74,6,0.04334
t3232,Female,Smoker,RR150,74,7,0.04975
t3232,Female,Smoker,RR150,74,8,0.05763
t3232,Female,Smoker,RR150,74,9,0.06529
t3232,Female,Smoker,RR150,74,10,0.07556
t3232,Female,Smoker,RR150,74,11,0.08285
t3232,Female,Smoker,RR150,74,12,0.09155
t3232,Female,Smoker,RR150,74,13,0.10413
t3232,Female,Smoker,RR150,74,14,0.11735
t3232,Female,Smoker,RR150,74,15,0.12887
t3232,Female,Smoker,RR150,74,16,0.14063
t3232,Female,Smoker,RR150,74,17,0.15264
t3232,Female,Smoker,RR150,74,18,0.16477
t3232,Female,Smoker,RR150,74,19,0.17714
t3232,Female,Smoker,RR150,74,20,0.18917
t3232,Female,Smoker,RR150,74,21,0.20071
t3232,Female,Smoker,RR150,74,22,0.21401
t3232,Female,Smoker,RR150,74,23,0.22982
t3232,Female,Smoker,RR150,74,24,0.24627
t3232,Female,Smoker,RR150,74,25,0.26304
t3232,Female,Smoker,RR150,75,1,0.0072
t3232,Female,Smoker,RR150,75,2,0.01582
t3232,Female,Smoker,RR150,75,3,0.03139
t3232,Female,Smoker,RR150,75,4,0.03671
t3232,Female,Smoker,RR150,75,5,0.04199
t3232,Female,Smoker,RR150,75,6,0.04827
t3232,Female,Smoker,RR150,75,7,0.05598
t3232,Female,Smoker,RR150,75,8,0.06375
t3232,Female,Smoker,RR150,75,9,0.0712
t3232,Female,Smoker,RR150,75,10,0.08255
t3232,Female,Smoker,RR150,75,11,0.09131
t3232,Female,Smoker,RR150,75,12,0.10402
t3232,Female,Smoker,RR150,75,13,0.11708
t3232,Female,Smoker,RR150,75,14,0.12852
t3232,Female,Smoker,RR150,75,15,0.14063
t3232,Female,Smoker,RR150,75,16,0.15264
t3232,Female,Smoker,RR150,75,17,0.16477
t3232,Female,Smoker,RR150,75,18,0.17714
t3232,Female,Smoker,RR150,75,19,0.18917
t3232,Female,Smoker,RR150,75,20,0.20071
t3232,Female,Smoker,RR150,75,21,0.21401
t3232,Female,Smoker,RR150,75,22,0.22982
t3232,Female,Smoker,RR150,75,23,0.24627
t3232,Female,Smoker,RR150,75,24,0.26304
t3232,Female,Smoker,RR150,75,25,0.27966
t3232,Female,Smoker,RR150,76,1,0.00794
t3232,Female,Smoker,RR150,76,2,0.01742
t3232,Female,Smoker,RR150,76,3,0.03358
t3232,Female,Smoker,RR150,76,4,0.04054
t3232,Female,Smoker,RR150,76,5,0.04669
t3232,Female,Smoker,RR150,76,6,0.05419
t3232,Female,Smoker,RR150,76,7,0.06218
t3232,Female,Smoker,RR150,76,8,0.06977
t3232,Female,Smoker,RR150,76,9,0.07815
t3232,Female,Smoker,RR150,76,10,0.0912
t3232,Female,Smoker,RR150,76,11,0.10402
t3232,Female,Smoker,RR150,76,12,0.11674
t3232,Female,Smoker,RR150,76,13,0.12812
t3232,Female,Smoker,RR150,76,14,0.1405
t3232,Female,Smoker,RR150,76,15,0.15264
t3232,Female,Smoker,RR150,76,16,0.16477
t3232,Female,Smoker,RR150,76,17,0.17714
t3232,Female,Smoker,RR150,76,18,0.18917
t3232,Female,Smoker,RR150,76,19,0.20071
t3232,Female,Smoker,RR150,76,20,0.21401
t3232,Female,Smoker,RR150,76,21,0.22982
t3232,Female,Smoker,RR150,76,22,0.24627
t3232,Female,Smoker,RR150,76,23,0.26304
t3232,Female,Smoker,RR150,76,24,0.27966
t3232,Female,Smoker,RR150,76,25,0.29921
t3232,Female,Smoker,RR150,77,1,0.00878
t3232,Female,Smoker,RR150,77,2,0.01922
t3232,Female,Smoker,RR150,77,3,0.03593
t3232,Female,Smoker,RR150,77,4,0.04497
t3232,Female,Smoker,RR150,77,5,0.05222
t3232,Female,Smoker,RR150,77,6,0.06106
t3232,Female,Smoker,RR150,77,7,0.06831
t3232,Female,Smoker,RR150,77,8,0.07659
t3232,Female,Smoker,RR150,77,9,0.08633
t3232,Female,Smoker,RR150,77,10,0.10295
t3232,Female,Smoker,RR150,77,11,0.11631
t3232,Female,Smoker,RR150,77,12,0.12721
t3232,Female,Smoker,RR150,77,13,0.14011
t3232,Female,Smoker,RR150,77,14,0.15264
t3232,Female,Smoker,RR150,77,15,0.16477
t3232,Female,Smoker,RR150,77,16,0.17714
t3232,Female,Smoker,RR150,77,17,0.18917
t3232,Female,Smoker,RR150,77,18,0.20071
t3232,Female,Smoker,RR150,77,19,0.21401
t3232,Female,Smoker,RR150,77,20,0.22982
t3232,Female,Smoker,RR150,77,21,0.24627
t3232,Female,Smoker,RR150,77,22,0.26304
t3232,Female,Smoker,RR150,77,23,0.27966
t3232,Female,Smoker,RR150,77,24,0.29921
t3232,Female,Smoker,RR150,77,25,0.32314
t3232,Female,Smoker,RR150,78,1,0.00974
t3232,Female,Smoker,RR150,78,2,0.02125
t3232,Female,Smoker,RR150,78,3,0.03852
t3232,Female,Smoker,RR150,78,4,0.05007
t3232,Female,Smoker,RR150,78,5,0.05934
t3232,Female,Smoker,RR150,78,6,0.06742
t3232,Female,Smoker,RR150,78,7,0.07503
t3232,Female,Smoker,RR150,78,8,0.08457
t3232,Female,Smoker,RR150,78,9,0.09676
t3232,Female,Smoker,RR150,78,10,0.11455
t3232,Female,Smoker,RR150,78,11,0.12615
t3232,Female,Smoker,RR150,78,12,0.13888
t3232,Female,Smoker,RR150,78,13,0.15248
t3232,Female,Smoker,RR150,78,14,0.16477
t3232,Female,Smoker,RR150,78,15,0.17714
t3232,Female,Smoker,RR150,78,16,0.18917
t3232,Female,Smoker,RR150,78,17,0.20071
t3232,Female,Smoker,RR150,78,18,0.21401
t3232,Female,Smoker,RR150,78,19,0.22982
t3232,Female,Smoker,RR150,78,20,0.24627
t3232,Female,Smoker,RR150,78,21,0.26304
t3232,Female,Smoker,RR150,78,22,0.27966
t3232,Female,Smoker,RR150,78,23,0.29921
t3232,Female,Smoker,RR150,78,24,0.32314
t3232,Female,Smoker,RR150,78,25,0.34698
t3232,Female,Smoker,RR150,79,1,0.01083
t3232,Female,Smoker,RR150,79,2,0.02359
t3232,Female,Smoker,RR150,79,3,0.04135
t3232,Female,Smoker,RR150,79,4,0.0562
t3232,Female,Smoker,RR150,79,5,0.06577
t3232,Female,Smoker,RR150,79,6,0.07338
t3232,Female,Smoker,RR150,79,7,0.08285
t3232,Female,Smoker,RR150,79,8,0.09542
t3232,Female,Smoker,RR150,79,9,0.10688
t3232,Female,Smoker,RR150,79,10,0.12482
t3232,Female,Smoker,RR150,79,11,0.13736
t3232,Female,Smoker,RR150,79,12,0.15174
t3232,Female,Smoker,RR150,79,13,0.16477
t3232,Female,Smoker,RR150,79,14,0.17714
t3232,Female,Smoker,RR150,79,15,0.18917
t3232,Female,Smoker,RR150,79,16,0.20071
t3232,Female,Smoker,RR150,79,17,0.21401
t3232,Female,Smoker,RR150,79,18,0.22982
t3232,Female,Smoker,RR150,79,19,0.24627
t3232,Female,Smoker,RR150,79,20,0.26304
t3232,Female,Smoker,RR150,79,21,0.27966
t3232,Female,Smoker,RR150,79,22,0.29921
t3232,Female,Smoker,RR150,79,23,0.32314
t3232,Female,Smoker,RR150,79,24,0.34698
t3232,Female,Smoker,RR150,79,25,0.37036
t3232,Female,Smoker,RR150,80,1,0.01209
t3232,Female,Smoker,RR150,80,2,0.02628
t3232,Female,Smoker,RR150,80,3,0.04462
t3232,Female,Smoker,RR150,80,4,0.06178
t3232,Female,Smoker,RR150,80,5,0.0705
t3232,Female,Smoker,RR150,80,6,0.08101
t3232,Female,Smoker,RR150,80,7,0.09192
t3232,Female,Smoker,RR150,80,8,0.10603
t3232,Female,Smoker,RR150,80,9,0.11599
t3232,Female,Smoker,RR150,80,10,0.13529
t3232,Female,Smoker,RR150,80,11,0.15068
t3232,Female,Smoker,RR150,80,12,0.16477
t3232,Female,Smoker,RR150,80,13,0.17714
t3232,Female,Smoker,RR150,80,14,0.18917
t3232,Female,Smoker,RR150,80,15,0.20071
t3232,Female,Smoker,RR150,80,16,0.21401
t3232,Female,Smoker,RR150,80,17,0.22982
t3232,Female,Smoker,RR150,80,18,0.24627
t3232,Female,Smoker,RR150,80,19,0.26304
t3232,Female,Smoker,RR150,80,20,0.27966
t3232,Female,Smoker,RR150,80,21,0.29921
t3232,Female,Smoker,RR150,80,22,0.32314
t3232,Female,Smoker,RR150,80,23,0.34698
t3232,Female,Smoker,RR150,80,24,0.37036
t3232,Female,Smoker,RR150,80,25,0.39292
t3232,Female,Smoker,RR150,81,1,0.01357
t3232,Female,Smoker,RR150,81,2,0.02929
t3232,Female,Smoker,RR150,81,3,0.0484
t3232,Female,Smoker,RR150,81,4,0.06615
t3232,Female,Smoker,RR150,81,5,0.07573
t3232,Female,Smoker,RR150,81,6,0.08913
t3232,Female,Smoker,RR150,81,7,0.10042
t3232,Female,Smoker,RR150,81,8,0.11443
t3232,Female,Smoker,RR150,81,9,0.12855
t3232,Female,Smoker,RR150,81,10,0.14801
t3232,Female,Smoker,RR150,81,11,0.1647
t3232,Female,Smoker,RR150,81,12,0.17714
t3232,Female,Smoker,RR150,81,13,0.18917
t3232,Female,Smoker,RR150,81,14,0.20071
t3232,Female,Smoker,RR150,81,15,0.21401
t3232,Female,Smoker,RR150,81,16,0.22982
t3232,Female,Smoker,RR150,81,17,0.24627
t3232,Female,Smoker,RR150,81,18,0.26304
t3232,Female,Smoker,RR150,81,19,0.27966
t3232,Female,Smoker,RR150,81,20,0.29921
t3232,Female,Smoker,RR150,81,21,0.32314
t3232,Female,Smoker,RR150,81,22,0.34698
t3232,Female,Smoker,RR150,81,23,0.37036
t3232,Female,Smoker,RR150,81,24,0.39292
t3232,Female,Smoker,RR150,81,25,0.4143
t3232,Female,Smoker,RR150,82,1,0.01525
t3232,Female,Smoker,RR150,82,2,0.03266
t3232,Female,Smoker,RR150,82,3,0.05252
t3232,Female,Smoker,RR150,82,4,0.07073
t3232,Female,Smoker,RR150,82,5,0.08233
t3232,Female,Smoker,RR150,82,6,0.09634
t3232,Female,Smoker,RR150,82,7,0.10762
t3232,Female,Smoker,RR150,82,8,0.12542
t3232,Female,Smoker,RR150,82,9,0.14425
t3232,Female,Smoker,RR150,82,10,0.16329
t3232,Female,Smoker,RR150,82,11,0.17714
t3232,Female,Smoker,RR150,82,12,0.18917
t3232,Female,Smoker,RR150,82,13,0.20071
t3232,Female,Smoker,RR150,82,14,0.21401
t3232,Female,Smoker,RR150,82,15,0.22982
t3232,Female,Smoker,RR150,82,16,0.24627
t3232,Female,Smoker,RR150,82,17,0.26304
t3232,Female,Smoker,RR150,82,18,0.27966
t3232,Female,Smoker,RR150,82,19,0.29921
t3232,Female,Smoker,RR150,82,20,0.32314
t3232,Female,Smoker,RR150,82,21,0.34698
t3232,Female,Smoker,RR150,82,22,0.37036
t3232,Female,Smoker,RR150,82,23,0.39292
t3232,Female,Smoker,RR150,82,24,0.4143
t3232,Female,Smoker,RR150,82,25,0.43413
t3232,Female,Smoker,RR150,83,1,0.01716
t3232,Female,Smoker,RR150,83,2,0.03645
t3232,Female,Smoker,RR150,83,3,0.05697
t3232,Female,Smoker,RR150,83,4,0.0755
t3232,Female,Smoker,RR150,83,5,0.08931
t3232,Female,Smoker,RR150,83,6,0.10282
t3232,Female,Smoker,RR150,83,7,0.11794
t3232,Female,Smoker,RR150,83,8,0.13941
t3232,Female,Smoker,RR150,83,9,0.16109
t3232,Female,Smoker,RR150,83,10,0.17714
t3232,Female,Smoker,RR150,83,11,0.18917
t3232,Female,Smoker,RR150,83,12,0.20071
t3232,Female,Smoker,RR150,83,13,0.21401
t3232,Female,Smoker,RR150,83,14,0.22982
t3232,Female,Smoker,RR150,83,15,0.24627
t3232,Female,Smoker,RR150,83,16,0.26304
t3232,Female,Smoker,RR150,83,17,0.27966
t3232,Female,Smoker,RR150,83,18,0.29921
t3232,Female,Smoker,RR150,83,19,0.32314
t3232,Female,Smoker,RR150,83,20,0.34698
t3232,Female,Smoker,RR150,83,21,0.37036
t3232,Female,Smoker,RR150,83,22,0.39292
t3232,Female,Smoker,RR150,83,23,0.4143
t3232,Female,Smoker,RR150,83,24,0.43413
t3232,Female,Smoker,RR150,83,25,0.45205
t3232,Female,Smoker,RR150,84,1,0.01935
t3232,Female,Smoker,RR150,84,2,0.04069
t3232,Female,Smoker,RR150,84,3,0.06171
t3232,Female,Smoker,RR150,84,4,0.08036
t3232,Female,Smoker,RR150,84,5,0.09511
t3232,Female,Smoker,RR150,84,6,0.11127
t3232,Female,Smoker,RR150,84,7,0.13226
t3232,Female,Smoker,RR150,84,8,0.15786
t3232,Female,Smoker,RR150,84,9,0.17714
t3232,Female,Smoker,RR150,84,10,0.18917
t3232,Female,Smoker,RR150,84,11,0.20071
t3232,Female,Smoker,RR150,84,12,0.21401
t3232,Female,Smoker,RR150,84,13,0.22982
t3232,Female,Smoker,RR150,84,14,0.24627
t3232,Female,Smoker,RR150,84,15,0.26304
t3232,Female,Smoker,RR150,84,16,0.27966
t3232,Female,Smoker,RR150,84,17,0.29921
t3232,Female,Smoker,RR150,84,18,0.32314
t3232,Female,Smoker,RR150,84,19,0.34698
t3232,Female,Smoker,RR150,84,20,0.37036
t3232,Female,Smoker,RR150,84,21,0.39292
t3232,Female,Smoker,RR150,84,22,0.4143
t3232,Female,Smoker,RR150,84,23,0.43413
t3232,Female,Smoker,RR150,84,24,0.45205
t3232,Female,Smoker,RR150,84,25,0.46769
t3232,Female,Smoker,RR150,85,1,0.02185
t3232,Female,Smoker,RR150,85,2,0.04537
t3232,Female,Smoker,RR150,85,3,0.06663
t3232,Female,Smoker,RR150,85,4,0.08504
t3232,Female,Smoker,RR150,85,5,0.10187
t3232,Female,Smoker,RR150,85,6,0.12226
t3232,Female,Smoker,RR150,85,7,0.15062999999999999
t3232,Female,Smoker,RR150,85,8,0.17685
t3232,Female,Smoker,RR150,85,9,0.18917
t3232,Female,Smoker,RR150,85,10,0.20071
t3232,Female,Smoker,RR150,85,11,0.21401
t3232,Female,Smoker,RR150,85,12,0.22982
t3232,Female,Smoker,RR150,85,13,0.24627
t3232,Female,Smoker,RR150,85,14,0.26304
t3232,Female,Smoker,RR150,85,15,0.27966
t3232,Female,Smoker,RR150,85,16,0.29921
t3232,Female,Smoker,RR150,85,17,0.32314
t3232,Female,Smoker,RR150,85,18,0.34698
t3232,Female,Smoker,RR150,85,19,0.37036
t3232,Female,Smoker,RR150,85,20,0.39292
t3232,Female,Smoker,RR150,85,21,0.4143
